Entity,Code,Year,Life expectancy
Portugal,PRT,1971,67.731
Puerto Rico,PRI,1971,71.907
Qatar,QAT,1971,68.713
Reunion,REU,1971,63.689
Romania,ROU,1971,68.432
Russia,RUS,1971,68.435
Rwanda,RWA,1971,44.772
Saint Barthlemy,,1971,65.47
Saint Helena,SHN,1971,68.206
Saint Kitts and Nevis,KNA,1971,63.229
Saint Lucia,LCA,1971,64.124
Saint Martin (French part),MAF,1971,65.484
Saint Pierre and Miquelon,SPM,1971,70.773
Saint Vincent and the Grenadines,VCT,1971,64.026
Samoa,WSM,1971,60.256
San Marino,SMR,1971,73.096
Sao Tome and Principe,STP,1971,55.907
Saudi Arabia,SAU,1971,53.771
Senegal,SEN,1971,39.814
Serbia,SRB,1971,68.081
Seychelles,SYC,1971,66.74
Sierra Leone,SLE,1971,36.599
Singapore,SGP,1971,68.462
Sint Maarten (Dutch part),SXM,1971,69.444
Slovakia,SVK,1971,70.112
Slovenia,SVN,1971,69.571
Solomon Islands,SLB,1971,56.998
Somalia,SOM,1971,41.342
South Africa,ZAF,1971,53.157
South Korea,KOR,1971,61.995
South Sudan,SSD,1971,36.186
Spain,ESP,1971,72.261
Sri Lanka,LKA,1971,64.528
Sudan,SDN,1971,52.583
Suriname,SUR,1971,63.199
Sweden,SWE,1971,74.586
Switzerland,CHE,1971,73.346
Syria,SYR,1971,59.6
Taiwan,TWN,1971,68.618
Tajikistan,TJK,1971,54.427
Tanzania,TZA,1971,47.188
Thailand,THA,1971,59.887
Timor,TLS,1971,39.574
Togo,TGO,1971,47.175
Tokelau,TKL,1971,68.291
Tonga,TON,1971,64.357
Trinidad and Tobago,TTO,1971,64.844
Tunisia,TUN,1971,52.299
Turkey,TUR,1971,52.887
Turkmenistan,TKM,1971,58.765
Turks and Caicos Islands,TCA,1971,66.115
Tuvalu,TUV,1971,54.326
Uganda,UGA,1971,49.43
Ukraine,UKR,1971,70.726
United Arab Emirates,ARE,1971,62.099
United Kingdom,GBR,1971,72.051
United States,USA,1971,71.017
United States Virgin Islands,VIR,1971,69.353
Uruguay,URY,1971,68.664
Uzbekistan,UZB,1971,62.66
Vanuatu,VUT,1971,54.981
Vatican,VAT,1971,59.278
Venezuela,VEN,1971,65.428
Vietnam,VNM,1971,58.98
Wallis and Futuna,WLF,1971,62.729
Western Sahara,ESH,1971,42.524
World,OWID_WRL,1971,57.436
Yemen,YEM,1971,37.888
Zambia,ZMB,1971,50.542
Zimbabwe,ZWE,1971,57.135
Afghanistan,AFG,1972,38.461
Africa,,1972,46.414
Albania,ALB,1972,67.582
Algeria,DZA,1972,51.201
American Samoa,ASM,1972,67.772
Americas,,1972,65.58026746
Andorra,AND,1972,72.642
Angola,AGO,1972,41.652
Anguilla,AIA,1972,67.304
Antigua and Barbuda,ATG,1972,66.28
Argentina,ARG,1972,67.078
Armenia,ARM,1972,70.605
Aruba,ABW,1972,69.851
Asia,,1972,56.155
Australia,AUS,1972,71.632
Austria,AUT,1972,70.737
Azerbaijan,AZE,1972,63.457
Bahamas,BHS,1972,66.209
Bahrain,BHR,1972,65.042
Bangladesh,BGD,1972,46.507
Barbados,BRB,1972,69.149
Belarus,BLR,1972,70.565
Belgium,BEL,1972,71.397
Belize,BLZ,1972,66.504
Benin,BEN,1972,43.229
Bermuda,BMU,1972,71.934
Bhutan,BTN,1972,40.735
Bolivia,BOL,1972,46.441
Bonaire Sint Eustatius and Saba,BES,1972,69.811
Bosnia and Herzegovina,BIH,1972,67.32
Botswana,BWA,1972,54.853
Brazil,BRA,1972,59.739
British Virgin Islands,VGB,1972,67.738
Brunei,BRN,1972,63.671
Bulgaria,BGR,1972,71.071
Burkina Faso,BFA,1972,40.003
Burundi,BDI,1972,44.246
Cambodia,KHM,1972,36.676
Cameroon,CMR,1972,47.593
Canada,CAN,1972,72.916
Cape Verde,CPV,1972,54.745
Cayman Islands,CYM,1972,65.851
Central African Republic,CAF,1972,43.866
Chad,TCD,1972,42.264
Channel Islands,OWID_CIS,1972,72.02
Chile,CHL,1972,63.555
China,CHN,1972,61.344
Colombia,COL,1972,63.105
Comoros,COM,1972,46.557
Congo,COG,1972,51.514
Cook Islands,COK,1972,60.155
Costa Rica,CRI,1972,66.943
Cote d'Ivoire,CIV,1972,45.824
Croatia,HRV,1972,68.915
Cuba,CUB,1972,70.787
Curacao,CUW,1972,69.76
Cyprus,CYP,1972,73.067
Czechia,CZE,1972,70.031
Democratic Republic of Congo,COD,1972,44.545
Denmark,DNK,1972,73.56
Djibouti,DJI,1972,50.442
Dominica,DMA,1972,66.251
Dominican Republic,DOM,1972,59.229
Ecuador,ECU,1972,59.232
Egypt,EGY,1972,52.894
El Salvador,SLV,1972,55.586
Equatorial Guinea,GNQ,1972,40.448
Eritrea,ERI,1972,43.934
Estonia,EST,1972,70.287
Eswatini,SWZ,1972,49.479
Ethiopia,ETH,1972,43.465
Europe,,1972,70.574
Faeroe Islands,FRO,1972,74.011
Falkland Islands,FLK,1972,72.005
Fiji,FJI,1972,62.555
Finland,FIN,1972,70.793
France,FRA,1972,72.323
French Guiana,GUF,1972,65.713
French Polynesia,PYF,1972,60.836
Gabon,GAB,1972,48.793
Gambia,GMB,1972,39.61
Georgia,GEO,1972,68.082
Germany,DEU,1972,71.108
Ghana,GHA,1972,49.912
Gibraltar,GIB,1972,72.329
Greece,GRC,1972,71.589
Greenland,GRL,1972,62.859
Grenada,GRD,1972,66.139
Guadeloupe,GLP,1972,65.984
Guam,GUM,1972,66.473
Guatemala,GTM,1972,53.652
Guinea,GIN,1972,37.255
Guinea-Bissau,GNB,1972,41.276
Guyana,GUY,1972,61.938
Haiti,HTI,1972,47.019
Honduras,HND,1972,53.778
Hong Kong,HKG,1972,72.327
Hungary,HUN,1972,69.464
Iceland,ISL,1972,74.186
India,IND,1972,49.061
Indonesia,IDN,1972,53.72
Iran,IRN,1972,52.559
Iraq,IRQ,1972,59.484
Ireland,IRL,1972,71.174
Isle of Man,IMN,1972,72.112
Israel,ISR,1972,72.485
Italy,ITA,1972,72.088
Jamaica,JAM,1972,68.491
Japan,JPN,1972,73.131
Jordan,JOR,1972,61.545
Kazakhstan,KAZ,1972,63.107
Kenya,KEN,1972,53.674
Kiribati,KIR,1972,53.218
Kuwait,KWT,1972,66.602
Kyrgyzstan,KGZ,1972,61.102
Laos,LAO,1972,46.876
Latin America and the Caribbean,,1972,60.997
Latvia,LVA,1972,70.036
Lebanon,LBN,1972,66.565
Lesotho,LSO,1972,51.565
Liberia,LBR,1972,40.65
Libya,LBY,1972,57.995
Liechtenstein,LIE,1972,71.626
Lithuania,LTU,1972,71.267
Luxembourg,LUX,1972,70.205
Macao,MAC,1972,70.384
Madagascar,MDG,1972,45.735
Malawi,MWI,1972,40.762
Malaysia,MYS,1972,65.407
Maldives,MDV,1972,45.7
Mali,MLI,1972,33.782
Malta,MLT,1972,71.78
Marshall Islands,MHL,1972,57.36
Martinique,MTQ,1972,67.019
Mauritania,MRT,1972,51.16
Mauritius,MUS,1972,63.534
Mayotte,MYT,1972,63.588
Mexico,MEX,1972,62.327
Micronesia (country),FSM,1972,59.675
Moldova,MDA,1972,65.186
Monaco,MCO,1972,72.996
Mongolia,MNG,1972,56.192
Montenegro,MNE,1972,70.968
Montserrat,MSR,1972,67.022
Morocco,MAR,1972,53.305
Mozambique,MOZ,1972,41.836
Myanmar,MMR,1972,49.686
Namibia,NAM,1972,53.714
Nauru,NRU,1972,52.419
Nepal,NPL,1972,42.024
Netherlands,NLD,1972,74.054
New Caledonia,NCL,1972,63.455
New Zealand,NZL,1972,71.697
Nicaragua,NIC,1972,54.744
Niger,NER,1972,36.203
Nigeria,NGA,1972,41.829
Niue,NIU,1972,65.122
North Korea,PRK,1972,61.379
North Macedonia,MKD,1972,67.128
Northern America,,1972,71.437
Northern Mariana Islands,MNP,1972,64.063
Norway,NOR,1972,74.384
Oceania,,1972,66.081
Oman,OMN,1972,51.92
Pakistan,PAK,1972,53.699
Palau,PLW,1972,60.196
Palestine,PSE,1972,57.095
Panama,PAN,1972,66.515
Papua New Guinea,PNG,1972,47.383
Paraguay,PRY,1972,65.653
Peru,PER,1972,55.671
Philippines,PHL,1972,63.202
Poland,POL,1972,70.279
Portugal,PRT,1972,68.131
Puerto Rico,PRI,1972,72.217
Qatar,QAT,1972,69.245
Reunion,REU,1972,64.299
Romania,ROU,1972,68.75
Russia,RUS,1972,68.342
Rwanda,RWA,1972,44.848
Saint Barthlemy,,1972,65.99
Saint Helena,SHN,1972,68.624
Saint Kitts and Nevis,KNA,1972,63.578
Saint Lucia,LCA,1972,64.578
Saint Martin (French part),MAF,1972,65.989
Saint Pierre and Miquelon,SPM,1972,71.208
Saint Vincent and the Grenadines,VCT,1972,64.365
Samoa,WSM,1972,60.599
San Marino,SMR,1972,73.485
Sao Tome and Principe,STP,1972,56.472
Saudi Arabia,SAU,1972,54.872
Senegal,SEN,1972,40.562
Serbia,SRB,1972,68.389
Seychelles,SYC,1972,67.147
Sierra Leone,SLE,1972,37.092
Singapore,SGP,1972,68.859
Sint Maarten (Dutch part),SXM,1972,69.833
Slovakia,SVK,1972,70.106
Slovenia,SVN,1972,69.755
Solomon Islands,SLB,1972,57.774
Somalia,SOM,1972,41.727
South Africa,ZAF,1972,53.713
South Korea,KOR,1972,62.649
South Sudan,SSD,1972,36.575
Spain,ESP,1972,72.542
Sri Lanka,LKA,1972,64.934
Sudan,SDN,1972,52.901
Suriname,SUR,1972,63.47
Sweden,SWE,1972,74.705
Switzerland,CHE,1972,73.606
Syria,SYR,1972,60.378
Taiwan,TWN,1972,69.055
Tajikistan,TJK,1972,54.852
Tanzania,TZA,1972,47.609
Thailand,THA,1972,60.404
Timor,TLS,1972,39.085
Togo,TGO,1972,47.777
Tokelau,TKL,1972,68.703
Tonga,TON,1972,64.696
Trinidad and Tobago,TTO,1972,65.003
Tunisia,TUN,1972,53.452
Turkey,TUR,1972,53.492
Turkmenistan,TKM,1972,59.028
Turks and Caicos Islands,TCA,1972,66.499
Tuvalu,TUV,1972,54.799
Uganda,UGA,1972,49.558
Ukraine,UKR,1972,70.632
United Arab Emirates,ARE,1972,62.949
United Kingdom,GBR,1972,72.159
United States,USA,1972,71.303
United States Virgin Islands,VIR,1972,69.647
Uruguay,URY,1972,68.732
Uzbekistan,UZB,1972,62.903
Vanuatu,VUT,1972,55.51
Vatican,VAT,1972,59.67
Venezuela,VEN,1972,65.896
Vietnam,VNM,1972,58.826
Wallis and Futuna,WLF,1972,63.293
Western Sahara,ESH,1972,43.066
World,OWID_WRL,1972,57.916
Yemen,YEM,1972,38.981
Zambia,ZMB,1972,50.961
Zimbabwe,ZWE,1972,57.329
Afghanistan,AFG,1973,39.003
Africa,,1973,46.85
Albania,ALB,1973,67.953
Algeria,DZA,1973,51.676
American Samoa,ASM,1973,68.299
Americas,,1973,65.93072577
Andorra,AND,1973,72.89
Angola,AGO,1973,42.017
Anguilla,AIA,1973,67.877
Antigua and Barbuda,ATG,1973,66.498
Argentina,ARG,1973,67.383
Armenia,ARM,1973,70.723
Aruba,ABW,1973,70.191
Asia,,1973,56.764
Australia,AUS,1973,71.934
Austria,AUT,1973,70.945
Azerbaijan,AZE,1973,63.582
Bahamas,BHS,1973,66.397
Bahrain,BHR,1973,65.757
Bangladesh,BGD,1973,46.773
Barbados,BRB,1973,69.436
Belarus,BLR,1973,70.55
Belgium,BEL,1973,71.598
Belize,BLZ,1973,66.939
Benin,BEN,1973,43.781
Bermuda,BMU,1973,72.292
Bhutan,BTN,1973,41.263
Bolivia,BOL,1973,46.893
Bonaire Sint Eustatius and Saba,BES,1973,70.215
Bosnia and Herzegovina,BIH,1973,67.867
Botswana,BWA,1973,55.398
Brazil,BRA,1973,60.132
British Virgin Islands,VGB,1973,68.134
Brunei,BRN,1973,64.196
Bulgaria,BGR,1973,71.078
Burkina Faso,BFA,1973,40.493
Burundi,BDI,1973,44.528
Cambodia,KHM,1973,32.667
Cameroon,CMR,1973,48.135
Canada,CAN,1973,73.128
Cape Verde,CPV,1973,55.631
Cayman Islands,CYM,1973,66.372
Central African Republic,CAF,1973,44.695
Chad,TCD,1973,42.681
Channel Islands,OWID_CIS,1973,72.133
Chile,CHL,1973,64.231
China,CHN,1973,62.281
Colombia,COL,1973,63.578
Comoros,COM,1973,47.001
Congo,COG,1973,51.888
Cook Islands,COK,1973,60.416
Costa Rica,CRI,1973,67.541
Cote d'Ivoire,CIV,1973,46.64
Croatia,HRV,1973,69.16
Cuba,CUB,1973,71.255
Curacao,CUW,1973,70.176
Cyprus,CYP,1973,73.302
Czechia,CZE,1973,70.116
Democratic Republic of Congo,COD,1973,44.804
Denmark,DNK,1973,73.703
Djibouti,DJI,1973,50.982
Dominica,DMA,1973,66.8
Dominican Republic,DOM,1973,59.764
Ecuador,ECU,1973,59.745
Egypt,EGY,1973,53.408
El Salvador,SLV,1973,55.793
Equatorial Guinea,GNQ,1973,40.732
Eritrea,ERI,1973,44.316
Estonia,EST,1973,70.16
Eswatini,SWZ,1973,50.191
Ethiopia,ETH,1973,43.693
Europe,,1973,70.665
Faeroe Islands,FRO,1973,74.311
Falkland Islands,FLK,1973,72.164
Fiji,FJI,1973,62.633
Finland,FIN,1973,71.11
France,FRA,1973,72.552
French Guiana,GUF,1973,65.815
French Polynesia,PYF,1973,61.149
Gabon,GAB,1973,49.612
Gambia,GMB,1973,40.485
Georgia,GEO,1973,68.401
Germany,DEU,1973,71.263
Ghana,GHA,1973,50.206
Gibraltar,GIB,1973,72.441
Greece,GRC,1973,71.865
Greenland,GRL,1973,62.968
Grenada,GRD,1973,66.395
Guadeloupe,GLP,1973,66.478
Guam,GUM,1973,66.86
Guatemala,GTM,1973,54.181
Guinea,GIN,1973,37.624
Guinea-Bissau,GNB,1973,41.597
Guyana,GUY,1973,62.005
Haiti,HTI,1973,47.559
Honduras,HND,1973,54.439
Hong Kong,HKG,1973,72.596
Hungary,HUN,1973,69.478
Iceland,ISL,1973,74.499
India,IND,1973,49.722
Indonesia,IDN,1973,54.288
Iran,IRN,1973,53.513
Iraq,IRQ,1973,60.086
Ireland,IRL,1973,71.287
Isle of Man,IMN,1973,72.258
Israel,ISR,1973,72.657
Italy,ITA,1973,72.35
Jamaica,JAM,1973,68.791
Japan,JPN,1973,73.533
Jordan,JOR,1973,62.215
Kazakhstan,KAZ,1973,63.348
Kenya,KEN,1973,54.218
Kiribati,KIR,1973,53.633
Kuwait,KWT,1973,67.02
Kyrgyzstan,KGZ,1973,61.362
Laos,LAO,1973,47.166
Latin America and the Caribbean,,1973,61.44
Latvia,LVA,1973,69.833
Lebanon,LBN,1973,66.789
Lesotho,LSO,1973,52.129
Liberia,LBR,1973,41.346
Libya,LBY,1973,58.902
Liechtenstein,LIE,1973,71.805
Lithuania,LTU,1973,71.165
Luxembourg,LUX,1973,70.362
Macao,MAC,1973,70.897
Madagascar,MDG,1973,46.203
Malawi,MWI,1973,41.262
Malaysia,MYS,1973,65.775
Maldives,MDV,1973,46.52
Mali,MLI,1973,34.493
Malta,MLT,1973,71.974
Marshall Islands,MHL,1973,57.567
Martinique,MTQ,1973,67.525
Mauritania,MRT,1973,51.539
Mauritius,MUS,1973,63.774
Mayotte,MYT,1973,64.174
Mexico,MEX,1973,62.845
Micronesia (country),FSM,1973,60.079
Moldova,MDA,1973,65.213
Monaco,MCO,1973,73.301
Mongolia,MNG,1973,56.477
Montenegro,MNE,1973,71.392
Montserrat,MSR,1973,67.421
Morocco,MAR,1973,53.676
Mozambique,MOZ,1973,42.135
Myanmar,MMR,1973,50.098
Namibia,NAM,1973,54.262
Nauru,NRU,1973,52.733
Nepal,NPL,1973,42.588
Netherlands,NLD,1973,74.216
New Caledonia,NCL,1973,63.951
New Zealand,NZL,1973,71.835
Nicaragua,NIC,1973,55.307
Niger,NER,1973,36.402
Nigeria,NGA,1973,42.276
Niue,NIU,1973,65.29
North Korea,PRK,1973,62.161
North Macedonia,MKD,1973,67.474
Northern America,,1973,71.751
Northern Mariana Islands,MNP,1973,64.55
Norway,NOR,1973,74.529
Oceania,,1973,66.453
Oman,OMN,1973,52.811
Pakistan,PAK,1973,54.171
Palau,PLW,1973,60.408
Palestine,PSE,1973,57.746
Panama,PAN,1973,67.02
Papua New Guinea,PNG,1973,48.105
Paraguay,PRY,1973,65.806
Peru,PER,1973,56.36
Philippines,PHL,1973,63.197
Poland,POL,1973,70.309
Portugal,PRT,1973,68.537
Puerto Rico,PRI,1973,72.513
Qatar,QAT,1973,69.758
Reunion,REU,1973,64.887
Romania,ROU,1973,69.03
Russia,RUS,1973,68.222
Rwanda,RWA,1973,44.945
Saint Barthlemy,,1973,66.497
Saint Helena,SHN,1973,69.037
Saint Kitts and Nevis,KNA,1973,63.902
Saint Lucia,LCA,1973,65.04
Saint Martin (French part),MAF,1973,66.484
Saint Pierre and Miquelon,SPM,1973,71.636
Saint Vincent and the Grenadines,VCT,1973,64.711
Samoa,WSM,1973,60.948
San Marino,SMR,1973,73.954
Sao Tome and Principe,STP,1973,57.04
Saudi Arabia,SAU,1973,55.981
Senegal,SEN,1973,41.445
Serbia,SRB,1973,68.664
Seychelles,SYC,1973,67.554
Sierra Leone,SLE,1973,37.572
Singapore,SGP,1973,69.262
Sint Maarten (Dutch part),SXM,1973,70.244
Slovakia,SVK,1973,70.129
Slovenia,SVN,1973,69.966
Solomon Islands,SLB,1973,58.522
Somalia,SOM,1973,42.111
South Africa,ZAF,1973,54.281
South Korea,KOR,1973,63.226
South Sudan,SSD,1973,36.974
Spain,ESP,1973,72.842
Sri Lanka,LKA,1973,65.321
Sudan,SDN,1973,53.184
Suriname,SUR,1973,63.724
Sweden,SWE,1973,74.817
Switzerland,CHE,1973,73.882
Syria,SYR,1973,61.137
Taiwan,TWN,1973,69.455
Tajikistan,TJK,1973,55.272
Tanzania,TZA,1973,48.04
Thailand,THA,1973,60.929
Timor,TLS,1973,38.077
Togo,TGO,1973,48.371
Tokelau,TKL,1973,69.108
Tonga,TON,1973,65.017
Trinidad and Tobago,TTO,1973,65.177
Tunisia,TUN,1973,54.59
Turkey,TUR,1973,54.109
Turkmenistan,TKM,1973,59.267
Turks and Caicos Islands,TCA,1973,66.858
Tuvalu,TUV,1973,55.272
Uganda,UGA,1973,49.65
Ukraine,UKR,1973,70.5
United Arab Emirates,ARE,1973,63.759
United Kingdom,GBR,1973,72.278
United States,USA,1973,71.624
United States Virgin Islands,VIR,1973,69.936
Uruguay,URY,1973,68.823
Uzbekistan,UZB,1973,63.125
Vanuatu,VUT,1973,56.043
Vatican,VAT,1973,60.067
Venezuela,VEN,1973,66.331
Vietnam,VNM,1973,59.203
Wallis and Futuna,WLF,1973,63.853
Western Sahara,ESH,1973,43.699
World,OWID_WRL,1973,58.374
Yemen,YEM,1973,40.093
Zambia,ZMB,1973,51.351
Zimbabwe,ZWE,1973,57.509
Afghanistan,AFG,1974,39.558
Africa,,1974,47.29
Albania,ALB,1974,68.343
Algeria,DZA,1974,52.218
American Samoa,ASM,1974,68.735
Americas,,1974,66.28955265
Andorra,AND,1974,73.147
Angola,AGO,1974,42.376
Anguilla,AIA,1974,68.45
Antigua and Barbuda,ATG,1974,66.727
Argentina,ARG,1974,67.686
Armenia,ARM,1974,70.775
Aruba,ABW,1974,70.519
Asia,,1974,57.345
Australia,AUS,1974,72.269
Austria,AUT,1974,71.178
Azerbaijan,AZE,1974,63.687
Bahamas,BHS,1974,66.593
Bahrain,BHR,1974,66.421
Bangladesh,BGD,1974,47.396
Barbados,BRB,1974,69.756
Belarus,BLR,1974,70.529
Belgium,BEL,1974,71.813
Belize,BLZ,1974,67.354
Benin,BEN,1974,44.337
Bermuda,BMU,1974,72.654
Bhutan,BTN,1974,41.784
Bolivia,BOL,1974,47.355
Bonaire Sint Eustatius and Saba,BES,1974,70.635
Bosnia and Herzegovina,BIH,1974,68.39
Botswana,BWA,1974,55.957
Brazil,BRA,1974,60.513
British Virgin Islands,VGB,1974,68.523
Brunei,BRN,1974,64.709
Bulgaria,BGR,1974,71.082
Burkina Faso,BFA,1974,41.025
Burundi,BDI,1974,44.865
Cambodia,KHM,1974,28.04
Cameroon,CMR,1974,48.675
Canada,CAN,1974,73.359
Cape Verde,CPV,1974,56.609
Cayman Islands,CYM,1974,66.95
Central African Republic,CAF,1974,45.504
Chad,TCD,1974,43.059
Channel Islands,OWID_CIS,1974,72.261
Chile,CHL,1974,64.917
China,CHN,1974,63.134
Colombia,COL,1974,64.047
Comoros,COM,1974,47.441
Congo,COG,1974,52.249
Cook Islands,COK,1974,60.674
Costa Rica,CRI,1974,68.17
Cote d'Ivoire,CIV,1974,47.418
Croatia,HRV,1974,69.376
Cuba,CUB,1974,71.707
Curacao,CUW,1974,70.61
Cyprus,CYP,1974,73.53
Czechia,CZE,1974,70.219
Democratic Republic of Congo,COD,1974,45.026
Denmark,DNK,1974,73.841
Djibouti,DJI,1974,51.442
Dominica,DMA,1974,67.347
Dominican Republic,DOM,1974,60.277
Ecuador,ECU,1974,60.258
Egypt,EGY,1974,54.021
El Salvador,SLV,1974,55.948
Equatorial Guinea,GNQ,1974,41.021
Eritrea,ERI,1974,44.691
Estonia,EST,1974,70.008
Eswatini,SWZ,1974,50.919
Ethiopia,ETH,1974,43.894
Europe,,1974,70.752
Faeroe Islands,FRO,1974,74.612
Falkland Islands,FLK,1974,72.334
Fiji,FJI,1974,62.752
Finland,FIN,1974,71.447
France,FRA,1974,72.79
French Guiana,GUF,1974,65.912
French Polynesia,PYF,1974,61.469
Gabon,GAB,1974,50.425
Gambia,GMB,1974,41.352
Georgia,GEO,1974,68.718
Germany,DEU,1974,71.446
Ghana,GHA,1974,50.507
Gibraltar,GIB,1974,72.567
Greece,GRC,1974,72.112
Greenland,GRL,1974,63.044
Grenada,GRD,1974,66.649
Guadeloupe,GLP,1974,66.968
Guam,GUM,1974,67.235
Guatemala,GTM,1974,54.676
Guinea,GIN,1974,38.041
Guinea-Bissau,GNB,1974,41.925
Guyana,GUY,1974,62.072
Haiti,HTI,1974,48.119
Honduras,HND,1974,55.124
Hong Kong,HKG,1974,72.853
Hungary,HUN,1974,69.503
Iceland,ISL,1974,74.869
India,IND,1974,50.374
Indonesia,IDN,1974,54.843
Iran,IRN,1974,54.463
Iraq,IRQ,1974,60.644
Ireland,IRL,1974,71.414
Isle of Man,IMN,1974,72.414
Israel,ISR,1974,72.836
Italy,ITA,1974,72.613
Jamaica,JAM,1974,69.099
Japan,JPN,1974,73.945
Jordan,JOR,1974,62.869
Kazakhstan,KAZ,1974,63.57
Kenya,KEN,1974,54.749
Kiribati,KIR,1974,54.027
Kuwait,KWT,1974,67.426
Kyrgyzstan,KGZ,1974,61.603
Laos,LAO,1974,47.449
Latin America and the Caribbean,,1974,61.876
Latvia,LVA,1974,69.614
Lebanon,LBN,1974,66.995
Lesotho,LSO,1974,52.731
Liberia,LBR,1974,42.061
Libya,LBY,1974,59.77
Liechtenstein,LIE,1974,72.02
Lithuania,LTU,1974,71.051
Luxembourg,LUX,1974,70.549
Macao,MAC,1974,71.4
Madagascar,MDG,1974,46.656
Malawi,MWI,1974,41.744
Malaysia,MYS,1974,66.117
Maldives,MDV,1974,47.368
Mali,MLI,1974,35.205
Malta,MLT,1974,72.156
Marshall Islands,MHL,1974,57.78
Martinique,MTQ,1974,68.024
Mauritania,MRT,1974,51.935
Mauritius,MUS,1974,64.081
Mayotte,MYT,1974,64.744
Mexico,MEX,1974,63.378
Micronesia (country),FSM,1974,60.473
Moldova,MDA,1974,65.221
Monaco,MCO,1974,73.623
Mongolia,MNG,1974,56.676
Montenegro,MNE,1974,71.748
Montserrat,MSR,1974,67.812
Morocco,MAR,1974,54.066
Mozambique,MOZ,1974,42.451
Myanmar,MMR,1974,50.503
Namibia,NAM,1974,54.82
Nauru,NRU,1974,53.04
Nepal,NPL,1974,43.151
Netherlands,NLD,1974,74.401
New Caledonia,NCL,1974,64.435
New Zealand,NZL,1974,71.987
Nicaragua,NIC,1974,55.833
Niger,NER,1974,36.633
Nigeria,NGA,1974,42.729
Niue,NIU,1974,65.458
North Korea,PRK,1974,62.896
North Macedonia,MKD,1974,67.773
Northern America,,1974,72.09
Northern Mariana Islands,MNP,1974,65.038
Norway,NOR,1974,74.687
Oceania,,1974,66.83
Oman,OMN,1974,53.76
Pakistan,PAK,1974,54.613
Palau,PLW,1974,60.626
Palestine,PSE,1974,58.391
Panama,PAN,1974,67.527
Papua New Guinea,PNG,1974,48.815
Paraguay,PRY,1974,65.964
Peru,PER,1974,56.994
Philippines,PHL,1974,63.185
Poland,POL,1974,70.325
Portugal,PRT,1974,68.946
Puerto Rico,PRI,1974,72.789
Qatar,QAT,1974,70.254
Reunion,REU,1974,65.455
Romania,ROU,1974,69.255
Russia,RUS,1974,68.082
Rwanda,RWA,1974,45.084
Saint Barthlemy,,1974,66.992
Saint Helena,SHN,1974,69.442
Saint Kitts and Nevis,KNA,1974,64.206
Saint Lucia,LCA,1974,65.515
Saint Martin (French part),MAF,1974,66.972
Saint Pierre and Miquelon,SPM,1974,72.056
Saint Vincent and the Grenadines,VCT,1974,65.069
Samoa,WSM,1974,61.301
San Marino,SMR,1974,74.493
Sao Tome and Principe,STP,1974,57.597
Saudi Arabia,SAU,1974,57.078
Senegal,SEN,1974,42.442
Serbia,SRB,1974,68.907
Seychelles,SYC,1974,67.955
Sierra Leone,SLE,1974,38.032
Singapore,SGP,1974,69.664
Sint Maarten (Dutch part),SXM,1974,70.673
Slovakia,SVK,1974,70.176
Slovenia,SVN,1974,70.194
Solomon Islands,SLB,1974,59.233
Somalia,SOM,1974,42.494
South Africa,ZAF,1974,54.856
South Korea,KOR,1974,63.724
South Sudan,SSD,1974,37.378
Spain,ESP,1974,73.162
Sri Lanka,LKA,1974,65.694
Sudan,SDN,1974,53.43
Suriname,SUR,1974,63.964
Sweden,SWE,1974,74.926
Switzerland,CHE,1974,74.17
Syria,SYR,1974,61.872
Taiwan,TWN,1974,69.814
Tajikistan,TJK,1974,55.675
Tanzania,TZA,1974,48.472
Thailand,THA,1974,61.459
Timor,TLS,1974,36.66
Togo,TGO,1974,48.958
Tokelau,TKL,1974,69.503
Tonga,TON,1974,65.322
Trinidad and Tobago,TTO,1974,65.368
Tunisia,TUN,1974,55.704
Turkey,TUR,1974,54.741
Turkmenistan,TKM,1974,59.488
Turks and Caicos Islands,TCA,1974,67.192
Tuvalu,TUV,1974,55.745
Uganda,UGA,1974,49.715
Ukraine,UKR,1974,70.338
United Arab Emirates,ARE,1974,64.525
United Kingdom,GBR,1974,72.41
United States,USA,1974,71.972
United States Virgin Islands,VIR,1974,70.219
Uruguay,URY,1974,68.941
Uzbekistan,UZB,1974,63.332
Vanuatu,VUT,1974,56.582
Vatican,VAT,1974,60.468
Venezuela,VEN,1974,66.729
Vietnam,VNM,1974,60.112
Wallis and Futuna,WLF,1974,64.409
Western Sahara,ESH,1974,44.426
World,OWID_WRL,1974,58.818
Yemen,YEM,1974,41.219
Zambia,ZMB,1974,51.7
Zimbabwe,ZWE,1974,57.688
Afghanistan,AFG,1975,40.128
Africa,,1975,47.733
Albania,ALB,1975,68.736
Algeria,DZA,1975,52.866
American Samoa,ASM,1975,69.071
Americas,,1975,66.65087235
Andorra,AND,1975,73.414
Angola,AGO,1975,42.723
Anguilla,AIA,1975,69.027
Antigua and Barbuda,ATG,1975,66.975
Argentina,ARG,1975,67.985
Armenia,ARM,1975,70.783
Aruba,ABW,1975,70.833
Asia,,1975,57.904
Australia,AUS,1975,72.626
Austria,AUT,1975,71.43
Azerbaijan,AZE,1975,63.776
Bahamas,BHS,1975,66.785
Bahrain,BHR,1975,67.04
Bangladesh,BGD,1975,48.313
Barbados,BRB,1975,70.113
Belarus,BLR,1975,70.499
