,Linkas,Adresas,Kaina,€/S,Aukštas,Plotas,Kambariai
477,https://www.aruodas.lt/butai-vilniuje-pilaiteje-vyduno-g-parduodu-buta-parduodamas-vieno-kambario-1-3378648/,"Pilaitė, Vydūno g.",86 000 €,2383€/m²,1/5,36.09,1
478,https://www.aruodas.lt/butai-vilniuje-bukciuose-sutemu-g-vaizdingoje-sostines-vietoje-kur-tekedama-1-3367364/,"Bukčiai, Sutemų g.",99 999 €,1429€/m²,3/3,70,2
479,https://www.aruodas.lt/butai-vilniuje-pasilaiciuose-perkunkiemio-g-parduodamas-naujos-statybos-kambari-butas-1-3365900/,"Pašilaičiai, Perkūnkiemio g.",103 000 €,3075€/m²,5/12,33.5,1
480,https://www.aruodas.lt/butai-vilniuje-seskineje-buivydiskiu-g-parduodamas-erdvus-dizaineres-irengtas-ir-1-3386494/,"Šeškinė, Buivydiškių g.",181 000 €,3009€/m²,3/5,60.15,2
481,https://www.aruodas.lt/butai-vilniuje-seskineje-buivydiskiu-g-parduodamas-dizaineres-irengtas-ir-negyventas-1-3386490/,"Šeškinė, Buivydiškių g.",109 000 €,3303€/m²,3/5,33,2
482,https://www.aruodas.lt/butai-vilniuje-snipiskese-kintu-g-parduodamas-gerai-irengtas-vieno-kambario-1-3296776/,"Šnipiškės, Kintų g.",127 000 €,5080€/m²,3/4,25,1
483,https://www.aruodas.lt/butai-vilniuje-senamiestyje-a-jaksto-g-parduodamas-nedidelis-jaukus-kambario-butas-1-3378276/,"Senamiestis, A. Jakšto g.",93 000 €,4650€/m²,1/3,20,1
484,https://www.aruodas.lt/butai-vilniuje-seskineje-ciobiskio-g-parduodamas-sviesus-jaukus-ir-siltas-butas-1-3322041/,"Šeškinė, Čiobiškio g.",110 000 €,2181€/m²,9/9,50.44,2
485,https://www.aruodas.lt/butai-vilniuje-baltupiuose-juozo-balcikonio-g-be-tarpininku-parduodamas-ju-kambariu-1-3386448/,"Baltupiai, Juozo Balčikonio g.",155 000 €,3875€/m²,3/9,40,2
486,https://www.aruodas.lt/butai-vilniuje-lazdynuose-architektu-g-gamtos-apsuptyje-zaliausiame-sostines-rajone-1-3374248/,"Lazdynai, Architektų g.",99 000 €,2013€/m²,2/9,49.18,2
487,https://www.aruodas.lt/butai-vilniuje-jeruzaleje-rugiu-g-parduodamas-erdvus-siltas-sviesus-1-1663002/,"Jeruzalė, Rugių g.",199 000 €,2427€/m²,4/5,82,3
488,https://www.aruodas.lt/butai-vilniuje-senamiestyje-a-gostauto-g-jaukus-sviesus-ir-siltas-butas-vilniaus-1-3378174/,"Senamiestis, A. Goštauto g.",299 000 €,5339€/m²,4/6,56,2
489,https://www.aruodas.lt/butai-vilniuje-baltupiuose-ozo-g-visiskai-naujai-irengtas-dvieju-kambariu-1-3378150/,"Baltupiai, Ozo g.",192 000 €,4085€/m²,5/7,47,2
490,https://www.aruodas.lt/butai-vilniuje-lazdynuose-architektu-g-parduodamas-strategiskai-puikioje-vietoje-1-3347509/,"Lazdynai, Architektų g.",99 000 €,1597€/m²,4/5,62,3
491,https://www.aruodas.lt/butai-vilniuje-virsuliskese-virsuliskiu-g-tarpininkai-jusu-paslaugos-nedomina-1-3378114/,"Viršuliškės, Viršuliškių g.",195 000 €,4432€/m²,4/11,44,2
492,https://www.aruodas.lt/butai-vilniuje-naujamiestyje-svitrigailos-g-parduodamas-nedidelis-sviesus-butas-su-1-3378094/,"Naujamiestis, Švitrigailos g.",80 000 €,4211€/m²,3/4,19,1
493,https://www.aruodas.lt/butai-vilniuje-virsuliskese-juozo-rutkausko-g-parduodamas-kv-m-butas-su-pozeminiu-1-3386176/,"Viršuliškės, Juozo Rutkausko g.",175 000 €,3533€/m²,5/6,49.53,2
494,https://www.aruodas.lt/butai-vilniuje-naujamiestyje-smolensko-g-jaukus-ir-sviesus-naujas-butas-aukste-su-1-3375528/,"Naujamiestis, Smolensko g.",274 500 €,4981€/m²,7/8,55.11,2
495,https://www.aruodas.lt/butai-vilniuje-baltupiuose-didlaukio-g-dizainerio-pagalba-naujai-irengtas-kambariu-1-3341971/,"Baltupiai, Didlaukio g.",123 900 €,3137€/m²,2/5,39.5,2
496,https://www.aruodas.lt/butai-vilniuje-naujamiestyje-savanoriu-pr-parduodamas-puikus-kambariu-butas-su-1-3071621/,"Naujamiestis, Savanorių pr.",500 000 €,4348€/m²,19/27,115,3
497,https://www.aruodas.lt/butai-vilniuje-antakalnyje-pauliaus-sirvio-g-parduodamas-kambario-butas-kuriam-1-3378006/,"Antakalnis, Pauliaus Širvio g.",95 000 €,2969€/m²,3/5,32,1
498,https://www.aruodas.lt/butai-vilniuje-zirmunuose-rinktines-g-parduodamas-kambariu-butas-miesto-centre-1-3385800/,"Žirmūnai, Rinktinės g.",320 000 €,5873€/m²,3/4,54.49,3
499,https://www.aruodas.lt/butai-vilniuje-naujamiestyje-z-sierakausko-g-papildyta-patalpu-planu-parduodami-vieno-1-3385740/,"Naujamiestis, Z. Sierakausko g.",208 000 €,3592€/m²,2/5,57.9,3
500,https://www.aruodas.lt/butai-vilniuje-naujojoje-vilnioje-a-paskevic-ciotkos-g-tvarkingas-priziuretas-butas-parduodamas-su-1-3385754/,"Naujoji Vilnia, A. Paškevič-Ciotkos g.",199 000 €,2884€/m²,2/5,69,3
501,https://www.aruodas.lt/butai-vilniuje-naujojoje-vilnioje-darzelio-g-k-butas-naujojoe-vilniuje-parduodu-m-1-3377904/,"Naujoji Vilnia, Darželio g.",53 000 €,2650€/m²,2/4,20,1
502,https://www.aruodas.lt/butai-vilniuje-antakalnyje-v-grybo-g-parduodamas-sviesus-vieno-kambario-butas-1-3377828/,"Antakalnis, V. Grybo g.",45 000 €,2528€/m²,3/5,17.8,1
503,https://www.aruodas.lt/butai-vilniuje-snipiskese-satrijos-g-parduodamas-naujas-negyventas-sviesus-1-3377832/,"Šnipiškės, Šatrijos g.",225 000 €,4864€/m²,2/6,46.26,2
504,https://www.aruodas.lt/butai-vilniuje-zveryne-a-mickeviciaus-g-skubiai-parduodamas-kbutas-zveryne-prie-1-3377830/,"Žvėrynas, A. Mickevičiaus g.",375 000 €,3505€/m²,4/6,107,4
505,https://www.aruodas.lt/butai-vilniuje-pasilaiciuose-medeinos-g-parduodamas-sviesus-jaukus-siltas-1-3377820/,"Pašilaičiai, Medeinos g.",129 900 €,1961€/m²,5/7,66.23,3
506,https://www.aruodas.lt/butai-vilniuje-zirmunuose-trinapolio-g-projekte-trinapolio-namai-unikalioje-1-3377702/,"Žirmūnai, Trinapolio g.",295 000 €,4038€/m²,8/9,73.05,3
507,https://www.aruodas.lt/butai-vilniuje-antakalnyje-p-vileisio-g-parduodamas-labai-ramioje-vietoje-esantis-su-1-3377688/,"Antakalnis, P. Vileišio g.",109 900 €,2464€/m²,2/5,44.6,2
508,https://www.aruodas.lt/butai-vilniuje-grigiskese-lentvario-g-laba-diena-parduodamas-k-butas-1-3385604/,"Grigiškės, Lentvario g.",87 999 €,1186€/m²,1/1,74.19,3
509,https://www.aruodas.lt/butai-vilniuje-pasilaiciuose-jurgio-baltrusaicio-g-pasilaiciuose-parduodamas-erdvus-sviesus-1-3385594/,"Pašilaičiai, Jurgio Baltrušaičio g.",125 000 €,2369€/m²,1/10,52.76,2
510,https://www.aruodas.lt/butai-vilniuje-zveryne-paribio-g-parduodamas-kambariu-kvm-butas-1-3377528/,"Žvėrynas, Paribio g.",162 400 €,4500€/m²,1/6,36.09,2
511,https://www.aruodas.lt/butai-vilniuje-pasilaiciuose-perkunkiemio-g-parduodamas-erdvusnaujos-statybos-name-1-3351031/,"Pašilaičiai, Perkūnkiemio g.",152 000 €,2979€/m²,3/12,51.02,2
512,https://www.aruodas.lt/butai-vilniuje-naujamiestyje-m-k-ciurlionio-g-butas-jaukus-sviesus-negyventasvirtuve-1-3377458/,"Naujamiestis, M. K. Čiurlionio g.",200 000 €,5000€/m²,3/4,40,3
513,https://www.aruodas.lt/butai-vilniuje-senamiestyje-a-vivulskio-g-nepraleiskite-unikalios-progos-isikurti-dar-1-3377056/,"Senamiestis, A. Vivulskio g.",188 800 €,4104€/m²,4/5,46,2
514,https://www.aruodas.lt/butai-vilniuje-naujamiestyje-smolensko-g-parduodamas-sviesus-kambariu-butas-su-1-3377442/,"Naujamiestis, Smolensko g.",219 000 €,4294€/m²,4/8,51,2
515,https://www.aruodas.lt/butai-vilniuje-zveryne-stirnu-g-parduodamas-sviesus-ir-jaukus-kambariu-1-3343027/,"Žvėrynas, Stirnų g.",265 000 €,4699€/m²,3/6,56.39,3
516,https://www.aruodas.lt/butai-vilniuje-lazdynuose-erfurto-g-pacioje-lazdynu-mikrorajono-sirdyje-1-3377428/,"Lazdynai, Erfurto g.",223 000 €,2684€/m²,3/9,83.08,4
517,https://www.aruodas.lt/butai-vilniuje-fabijoniskese-fabijoniskiu-g-butas-su-vaizdu-i-vilniu-vilniuje-1-3346453/,"Fabijoniškės, Fabijoniškių g.",142 000 €,1733€/m²,12/13,81.95,3
518,https://www.aruodas.lt/butai-vilniuje-naujojoje-vilnioje-parko-g-parduodamas-ju-kambariu-butas-kartu-su-1-3385210/,"Naujoji Vilnia, Parko g.",77 000 €,2265€/m²,3/5,34,2
519,https://www.aruodas.lt/butai-vilniuje-snipiskese-linkmenu-g-parduodamas-jaukus-kambariu-butas-1-3385182/,"Šnipiškės, Linkmenų g.",269 000 €,4410€/m²,6/7,61,3
520,https://www.aruodas.lt/butai-vilniuje-uzupyje-polocko-g-parduodamas-labai-sviesus-jaukus-ir-1-3377026/,"Užupis, Polocko g.",230 000 €,5000€/m²,3/5,46,2
521,https://www.aruodas.lt/butai-vilniuje-pasilaiciuose-grigalaukio-g-butas-kamb-be-tarpininku-m-1-3384934/,"Pašilaičiai, Grigalaukio g.",137 000 €,3703€/m²,3/9,37,2
522,https://www.aruodas.lt/butai-vilniuje-pilaiteje-kriauciunu-g-parduodamas-k-butas-pilaiteje-netoli-1-3377012/,"Pilaitė, Kriaučiūnų g.",69 999 €,1321€/m²,1/2,53,3
523,https://www.aruodas.lt/butai-vilniuje-visoriuose-visoriu-g-parduodamas-triju-kambariu-butas-visoriuose-1-3376900/,"Visoriai, Visorių g.",159 000 €,2651€/m²,2/5,59.97,3
524,https://www.aruodas.lt/butai-vilniuje-pasilaiciuose-gabijos-g-kambbutas-pasilaiciai-gabijos-g-be-1-3384760/,"Pašilaičiai, Gabijos g.",170 000 €,2080€/m²,8/9,81.73,4
525,https://www.aruodas.lt/butai-vilniuje-vilkpedeje-vandentiekio-g--kokybiskai-irengtas-funkcionalaus-1-3376848/,"Vilkpėdė, Vandentiekio g.",116 500 €,2841€/m²,4/4,41,2
526,https://www.aruodas.lt/butai-vilniuje-seskineje-seskines-g-parduodamas-tvarkingas-dvieju-izoliuotu-1-3158831/,"Šeškinė, Šeškinės g.",129 000 €,2434€/m²,12/16,53,2
527,https://www.aruodas.lt/butai-vilniuje-pilaiteje-priegliaus-g-ramioje-bei-saugioje-kaimynysteje-parduodamas-1-3376644/,"Pilaitė, Priegliaus g.",179 000 €,3450€/m²,1/7,51.88,2
528,https://www.aruodas.lt/butai-vilniuje-fabijoniskese-fabijoniskiu-g-fabijoniskiu-g-parduodamas-kambario-butas-1-3310907/,"Fabijoniškės, Fabijoniškių g.",129 030 €,3868€/m²,4/11,33.36,1
529,https://www.aruodas.lt/butai-vilniuje-snipiskese-olimpieciu-g-parduodamas-kambariu-butas-prestiziniame-1-3376512/,"Šnipiškės, Olimpiečių g.",330 000 €,6000€/m²,1/4,55,3
530,https://www.aruodas.lt/butai-vilniuje-seskineje-musninku-g-ieskantiems-jaukumo-ir-ramios-aplinkos-1-3376516/,"Šeškinė, Musninkų g.",158 000 €,2583€/m²,5/9,61.17,3
531,https://www.aruodas.lt/butai-vilniuje-bajoruose-fiziku-g-parduodamas-tvarkingas-triju-kambariu-butas-1-3376498/,"Bajorai, Fizikų g.",178 000 €,2543€/m²,6/9,70,3
532,https://www.aruodas.lt/butai-vilniuje-naujamiestyje-gerosios-vilties-g-naujamiestyje-su-vaizdu-i-vidini-kiema-1-3384438/,"Naujamiestis, Gerosios Vilties g.",79 999 €,2353€/m²,1/5,34,1
533,https://www.aruodas.lt/butai-vilniuje-naujininkuose-dariaus-ir-gireno-g-parduodamas-naujai-irengtas-bendrabucio-tipo-1-3376478/,"Naujininkai, Dariaus ir Girėno g.",49 900 €,2772€/m²,3/5,18,1
534,https://www.aruodas.lt/butai-vilniuje-karoliniskese-virginijaus-druskio-g-parduodamas-naujai-suremontuotas-kambariu-1-3384156/,"Karoliniškės, Virginijaus Druskio g.",102 500 €,2092€/m²,5/5,49,2
535,https://www.aruodas.lt/butai-vilniuje-pilaiteje-isruties-g-k-butas-pilaiteje-iesko-nauju-savininku-1-3367744/,"Pilaitė, Įsruties g.",184 000 €,2097€/m²,9/9,87.75,4
536,https://www.aruodas.lt/butai-vilniuje-senamiestyje-vokieciu-g-bendra-informacija-adresas-vokieciu-g-1-3384074/,"Senamiestis, Vokiečių g.",215 000 €,4151€/m²,5/5,51.8,2
537,https://www.aruodas.lt/butai-vilniuje-antakalnyje-smelio-g-isskirtinis-pasiulymas-ieskantiems-itin-1-3384064/,"Antakalnis, Smėlio g.",880 000 €,3780€/m²,3/4,232.8,6
538,https://www.aruodas.lt/butai-vilniuje-pilaiteje-karaliauciaus-g-naujame-projekte-vysnios-parduodamas-1-3376228/,"Pilaitė, Karaliaučiaus g.",113 900 €,2712€/m²,4/4,42,2
539,https://www.aruodas.lt/butai-vilniuje-traku-vokeje-trampolio-g-parduodamas-labai-erdvus-ir-nuostabioje-1-3376176/,"Trakų Vokė, Trampolio g.",129 600 €,1473€/m²,1/3,88,3
540,https://www.aruodas.lt/butai-vilniuje-pilaiteje-i-simonaitytes-g-parduodamas-tvarkingas-siltas-ir-jaukus-k-1-3376180/,"Pilaitė, I. Simonaitytės g.",161 000 €,3806€/m²,2/4,42.3,2
541,https://www.aruodas.lt/butai-vilniuje-valakampiuose-vaidilutes-g-zaliausiame-miesto-rajone-valakampiuose-1-3376162/,"Valakampiai, Vaidilutės g.",550 000 €,6111€/m²,1/2,90,3
542,https://www.aruodas.lt/butai-vilniuje-siaures-miestelyje-s-zukausko-g-parduodamas-erdvus-kambariu-butas-siaures-1-3390371/,"Šiaurės miestelis, S. Žukausko g.",189 000 €,2520€/m²,2/5,75,3
543,https://www.aruodas.lt/butai-vilniuje-bajoruose-saulio-g-skoningai-irengtas-a-klases-bustas-uzdarame-1-3390363/,"Bajorai, Šaulio g.",279 900 €,2333€/m²,1/1,120,4
544,https://www.aruodas.lt/butai-vilniuje-antakalnyje-rokantiskiu-g--eur-puiki-galimybe-isigyti-pigiau-1-3390361/,"Antakalnis, Rokantiškių g.",285 000 €,1926€/m²,1/2,148,4
545,https://www.aruodas.lt/butai-vilniuje-fabijoniskese-s-staneviciaus-g-parduodamas-kambariu-butas-renovuotame-name-1-3390337/,"Fabijoniškės, S. Stanevičiaus g.",115 000 €,2875€/m²,5/5,40,2
546,https://www.aruodas.lt/butai-vilniuje-paupyje-subaciaus-g-parduodamas-kambariu-butas-subaciaus-g-1-3390217/,"Paupys, Subačiaus g.",159 900 €,3198€/m²,2/5,50,2
547,https://www.aruodas.lt/butai-vilniuje-rasose-subaciaus-g-parduodamas-kambariu-butas-subaciaus-g-1-3390215/,"Rasos, Subačiaus g.",159 900 €,3198€/m²,2/5,50,2
548,https://www.aruodas.lt/butai-vilniuje-zveryne-liepyno-g-parduodamas-siltas-ir-jaukus-butas-puikiai-1-3390127/,"Žvėrynas, Liepyno g.",215 000 €,4574€/m²,5/5,47,2
549,https://www.aruodas.lt/butai-vilniuje-senamiestyje-subaciaus-g-parduodamas-kambariu-butas-subaciaus-g-1-3390125/,"Senamiestis, Subačiaus g.",159 900 €,3198€/m²,2/5,50,2
550,https://www.aruodas.lt/butai-vilniuje-paupyje-aukstaiciu-g-kv-m-apartamentai-ypatingi-namai-1-3390121/,"Paupys, Aukštaičių g.",685 000 €,7611€/m²,3/3,90,4
551,https://www.aruodas.lt/butai-vilniuje-senamiestyje-teatro-g-gyventi-miesto-centre-taciau-buti-apsuptam-1-3390119/,"Senamiestis, Teatro g.",400 000 €,6897€/m²,2/2,58,2
552,https://www.aruodas.lt/butai-vilniuje-zveryne-pusu-g-parduodamas-butas-viename-zaliausiu-visu-1-3389961/,"Žvėrynas, Pušų g.",145 000 €,4560€/m²,2/2,31.8,1
553,https://www.aruodas.lt/butai-vilniuje-zveryne-seliu-g-kvm-penthouse-apartamentai-su-isskirtine-1-3389953/,"Žvėrynas, Sėlių g.",1 425 000 €,8051€/m²,4/4,177,4
554,https://www.aruodas.lt/butai-vilniuje-uzupyje-baltasis-skg-parduodamas-isskirtinis-uzupio-sodo-1-3389915/,"Užupis, Baltasis skg.",647 978 €,6968€/m²,2/2,93,4
555,https://www.aruodas.lt/butai-vilniuje-senamiestyje-baltasis-skg-parduodamas-isskirtinis-uzupio-sodo-1-3389913/,"Senamiestis, Baltasis skg.",647 978 €,6968€/m²,2/2,93,4
556,https://www.aruodas.lt/butai-vilniuje-karoliniskese-vido-maciuleviciaus-g-parduodamas-jaukus-ir-siltas-kambario-butas-1-3387150/,"Karoliniškės, Vido Maciulevičiaus g.",84 500 €,2608€/m²,7/9,32.4,1
557,https://www.aruodas.lt/butai-vilniuje-senamiestyje-vokieciu-g-parduodamas-isskirtinis-naujai-irengtas-1-3383932/,"Senamiestis, Vokiečių g.",215 000 €,5000€/m²,1/3,43,2
558,https://www.aruodas.lt/butai-vilniuje-naujamiestyje-kedru-g-parduodamas-naujai-ir-pilnai-irengtas-1-3384966/,"Naujamiestis, Kedrų g.",57 900 €,3488€/m²,1/5,16.6,1
559,https://www.aruodas.lt/butai-vilniuje-pilaiteje-jurgaiciu-g--eur-iki-menesio-galo-kaina-nurodyta-1-3389561/,"Pilaitė, Jurgaičių g.",359 990 €,3158€/m²,1/1,114,4
560,https://www.aruodas.lt/butai-vilniuje-zujunuose-jurgaiciu-g--eur-iki-menesio-galo-kaina-nurodyta-1-3389559/,"Zujūnai, Jurgaičių g.",359 990 €,3158€/m²,1/1,114,4
561,https://www.aruodas.lt/butai-vilniuje-naujamiestyje-m-k-ciurlionio-g-prestizineje-miesto-dalyje-parduodamas-1-3389501/,"Naujamiestis, M. K. Čiurlionio g.",228 000 €,6000€/m²,3/5,38,2
562,https://www.aruodas.lt/butai-vilniuje-antakalnyje-vytauto-zalakeviciaus-g-parduodamas-puikiai-irengtas-kambariu-butas-1-3386942/,"Antakalnis, Vytauto Žalakevičiaus g.",357 400 €,4990€/m²,6/6,71.63,3
563,https://www.aruodas.lt/butai-vilniuje-kalnenuose-azeru-g-naujas-puikiai-irengtas-kotedzas-vilniaus-1-3389423/,"Kalnėnai, Azerų g.",258 000 €,2974€/m²,1/2,86.75,4
564,https://www.aruodas.lt/butai-vilniuje-senamiestyje-pylimo-g-parduodamas-pilnai-ir-stilingai-irengtas-1-3389391/,"Senamiestis, Pylimo g.",698 000 €,4915€/m²,3/4,142,4
565,https://www.aruodas.lt/butai-vilniuje-jeruzaleje-kalvariju-g-parduodamas-tvarkingas-kambariu-butas-1-3389387/,"Jeruzalė, Kalvarijų g.",165 000 €,1650€/m²,2/5,100,4
566,https://www.aruodas.lt/butai-vilniuje-pasilaiciuose-perkunkiemio-g-akarineje-vilniaus-miesto-dalyje-netoli-1-3386800/,"Pašilaičiai, Perkūnkiemio g.",169 000 €,2282€/m²,8/9,74.06,3
567,https://www.aruodas.lt/butai-vilniuje-naujamiestyje-kedru-g-parduodamas-visai-naujai-ir-pilnai-irengtas-1-3384046/,"Naujamiestis, Kedrų g.",83 900 €,3814€/m²,3/5,22,1
568,https://www.aruodas.lt/butai-vilniuje-lazdynuose-bukciu-g-nedideliame-vilniaus-miesto-lazdyneliu-1-3388821/,"Lazdynai, Bukčių g.",195 000 €,2598€/m²,1/6,75.06,3
569,https://www.aruodas.lt/butai-vilniuje-senamiestyje-stikliu-g-parduodamas-unikalus-itin-kokybiskai-1-3384442/,"Senamiestis, Stiklių g.",1 150 000 €,9829€/m²,3/3,117,3
570,https://www.aruodas.lt/butai-vilniuje-senamiestyje-saviciaus-g-parduodamos-patalposprojektas-vilniaus-1-3388955/,"Senamiestis, Savičiaus g.",550 000 €,3005€/m²,2/3,183,5
571,https://www.aruodas.lt/butai-vilniuje-paupyje-aukstaiciu-g-nepriekaistingos-kokybes-ir-stilingo-1-3388925/,"Paupys, Aukštaičių g.",990 000 €,8250€/m²,4/4,120,4
572,https://www.aruodas.lt/butai-vilniuje-naujamiestyje-kedru-g-parduodamas-visai-naujai-ir-pilnai-irengtas-1-3205891/,"Naujamiestis, Kedrų g.",79 900 €,4205€/m²,3/5,19,1
573,https://www.aruodas.lt/butai-vilniuje-senamiestyje-siauliu-g-mikalojaus-ziedas-vienas-prabangiausiu-1-3380876/,"Senamiestis, Šiaulių g.",384 000 €,5333€/m²,1/4,72,3
574,https://www.aruodas.lt/butai-vilniuje-senamiestyje-t-kosciuskos-g-antakalnio-ir-senamiescio-sankirtoje-1-3388855/,"Senamiestis, T. Kosciuškos g.",380 000 €,8837€/m²,2/2,43,3
575,https://www.aruodas.lt/butai-vilniuje-antakalnyje-antakalnio-g-parduodami-sauleti-kvm-aukstu-lubu-1-3388853/,"Antakalnis, Antakalnio g.",289 000 €,3524€/m²,4/4,82,3
576,https://www.aruodas.lt/butai-vilniuje-zveryne-birutes-g-kvm-aukstu-lubu-penthouse-apartamentai-1-3388851/,"Žvėrynas, Birutės g.",639 000 €,5238€/m²,5/5,122,4
577,https://www.aruodas.lt/butai-vilniuje-senamiestyje-j-basanaviciaus-g-parduodami-apartamentai-naujame-auksciausios-1-3388849/,"Senamiestis, J. Basanavičiaus g.",1 200 000 €,10619€/m²,3/4,113,3
578,https://www.aruodas.lt/butai-vilniuje-antakalnyje-kankliu-g-patogus-seimos-apartamentai-isikure-ypac-1-3388847/,"Antakalnis, Kanklių g.",359 000 €,2762€/m²,2/5,130,3
579,https://www.aruodas.lt/butai-vilniuje-senamiestyje-siauliu-g-mikalojaus-ziedas-vienas-prabangiausiu-1-3388845/,"Senamiestis, Šiaulių g.",414 000 €,5175€/m²,1/4,80,3
580,https://www.aruodas.lt/butai-vilniuje-zveryne-danieliu-g-kvm-apartamentai-zveryne-puikiai-tiks-1-3388841/,"Žvėrynas, Danielių g.",434 000 €,5106€/m²,2/5,85,3
581,https://www.aruodas.lt/butai-vilniuje-antakalnyje-vytauto-zalakeviciaus-g-greta-valakampiu-misko-ir-neries-pakrantes-1-3388839/,"Antakalnis, Vytauto Žalakevičiaus g.",430 000 €,4479€/m²,5/5,96,4
582,https://www.aruodas.lt/butai-vilniuje-antakalnyje-gailestinguju-seseru-g-tai-isties-unikali-lokacija-antakalnio-rajone-1-3388829/,"Antakalnis, Gailestingųjų Seserų g.",429 000 €,4378€/m²,3/3,98,3
583,https://www.aruodas.lt/butai-vilniuje-bajoruose-jono-kairiukscio-g-parduodamas-tvarkingas-funkcionalaus-1-3388717/,"Bajorai, Jono Kairiūkščio g.",175 000 €,2336€/m²,9/9,74.92,3
584,https://www.aruodas.lt/butai-vilniuje-siaures-miestelyje-s-zukausko-g-parduodamas-erdvus-kambariu-butas-siaures-1-3388671/,"Šiaurės miestelis, S. Žukausko g.",279 000 €,3044€/m²,2/8,91.66,4
585,https://www.aruodas.lt/butai-vilniuje-virsuliskese-virsilu-g-ypatingas-pasiulymas-ieskantiems-namu-kuriu-1-3387148/,"Viršuliškės, Viršilų g.",185 900 €,3954€/m²,8/20,47.01,2
586,https://www.aruodas.lt/butai-vilniuje-pasilaiciuose-leiciu-g-skambinkite-lietuviu-1-3388519/,"Pašilaičiai, Leičių g.",135 000 €,2499€/m²,3/9,54.03,2
587,https://www.aruodas.lt/butai-vilniuje-pasilaiciuose-leiciu-g-skambinkite-lietuviu-1-3388517/,"Pašilaičiai, Leičių g.",115 000 €,2531€/m²,3/9,45.43,2
588,https://www.aruodas.lt/butai-vilniuje-zirmunuose-zirmunu-g-gyvenamosios-paskirties-butas-loftas-1-3388387/,"Žirmūnai, Žirmūnų g.",79 000 €,2633€/m²,2/3,30,2
589,https://www.aruodas.lt/butai-vilniuje-paupyje-aukstaiciu-g-profesionaliu-dizaineriu-irengti-kambariu-1-3387612/,"Paupys, Aukštaičių g.",445 000 €,6181€/m²,4/5,72,3
590,https://www.aruodas.lt/butai-vilniuje-pilaiteje-elbingo-g-parduodamas-jaukus-kokybiskai-ir-skoningai-1-3383844/,"Pilaitė, Elbingo g.",185 000 €,4282€/m²,3/4,43.2,2
591,https://www.aruodas.lt/butai-vilniuje-pasilaiciuose-perkunkiemio-g-parduodamas-jaukus-gerai-irengtas-kamb-1-3387899/,"Pašilaičiai, Perkūnkiemio g.",155 000 €,3100€/m²,2/12,50,2
592,https://www.aruodas.lt/butai-vilniuje-paupyje-aukstaiciu-g-modernios-architekturos-projekte-siulome-1-3387812/,"Paupys, Aukštaičių g.",795 000 €,8112€/m²,3/3,98,4
593,https://www.aruodas.lt/butai-vilniuje-baltupiuose-baltupio-g-parduodamas-kv-m-k-butas-baltupio-g-1-3387806/,"Baltupiai, Baltupio g.",115 000 €,2949€/m²,9/9,39,2
594,https://www.aruodas.lt/butai-vilniuje-naujojoje-vilnioje-a-kojelaviciaus-g-vaizdingoje-vietoje-kojelaviciaus-gatveje-1-3321373/,"Naujoji Vilnia, A. Kojelavičiaus g.",20 000 €,691€/m²,1/1,28.96,1
595,https://www.aruodas.lt/butai-vilniuje-paupyje-aukstaiciu-g-virsutiniame-aukste-isikure-kambariu-1-3377890/,"Paupys, Aukštaičių g.",780 000 €,7500€/m²,3/3,104,4
596,https://www.aruodas.lt/butai-vilniuje-uzupyje-polocko-g-svajojantiems-apie-privatu-kiema-erdvu-busta-1-3387790/,"Užupis, Polocko g.",799 000 €,6341€/m²,1/4,126,4
597,https://www.aruodas.lt/butai-vilniuje-kalnenuose-azeru-g-parduodamas-naujai-irengtas-kotedzas-1-3387556/,"Kalnėnai, Azerų g.",240 000 €,2759€/m²,1/2,86.98,4
